"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-1.146447,52.95473,100,2020-05-10,20,"NOTT","Nottingham Centre","Urban Background",8.9465
-1.260278,51.744806,100,2020-05-10,21,"OX8","Oxford St Ebbes","Urban Background",8.713625
-2.680353,53.76559,100,2020-05-10,22,"PRES","Preston","Urban Background",4.48316666666667
0.634889,51.45617,100,2020-05-10,23,"ROCH","Rochester Stoke","Rural Background",20.126875
0.678331,51.544166,100,2020-05-10,24,"SEND","Southend-on-Sea","Urban Background",16.7630833333333
-1.478096,53.378622,100,2020-05-10,25,"SHDG","Sheffield Devonshire Green","Urban Background",5.69875
-1.395757,50.908173,100,2020-05-10,26,"SOUT","Southampton Centre","Urban Background",14.866375
-1.406878,54.88361,100,2020-05-10,27,"SUN2","Sunderland Silksworth","Urban Background",5.16425
-3.022722,53.37287,100,2020-05-10,28,"TRAN","Wirral Tranmere","Urban Background",4.186375
-2.638139,53.54914,100,2020-05-10,29,"WIG5","Wigan Centre","Urban Background",4.4605
-3.002829,53.042282,100,2020-05-10,30,"WREX","Wrexham","Urban Traffic",4.64025
-2.094278,57.15736,101,2020-05-11,1,"ABD","Aberdeen","Urban Background",2.46466666666667
-3.2429,55.79216,101,2020-05-11,2,"ACTH","Auchencorth Moss","Rural Background",2.434125
-5.928833,54.59965,101,2020-05-11,3,"BEL2","Belfast Centre","Urban Background",3.33520833333333
-1.874978,52.476145,101,2020-05-11,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.870375
-3.007175,53.80489,101,2020-05-11,5,"BLC2","Blackpool Marton","Urban Background",3.58791666666667
-1.918235,52.481346,101,2020-05-11,6,"BMLD","Birmingham Ladywood","Urban Background",4.52145833333333
-1.454946,53.244131,101,2020-05-11,7,"CHLG","Chesterfield Loundsley Green","Urban Background",4.01441666666667
-1.456928,53.231751,101,2020-05-11,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.22754166666667
-1.560189,52.411628,101,2020-05-11,9,"COAL","Coventry Allesley","Urban Background",4.55883333333333
-2.334139,53.48481,101,2020-05-11,10,"ECCL","Salford Eccles","Urban Background",5.6555
-3.182186,55.945589,101,2020-05-11,11,"ED3","Edinburgh St Leonards","Urban Background",2.53141666666667
-4.238214,55.860936,101,2020-05-11,12,"GHSR","Glasgow High Street","Urban Traffic",2.62879166666667
-4.734421,55.944079,101,2020-05-11,13,"GKA8","Greenock A8 Roadside","Urban Traffic",2.64695833333333
-4.243631,55.865782,101,2020-05-11,14,"GLKP","Glasgow Townhead","Urban Background",2.482375
-0.037418,51.449674,101,2020-05-11,15,"HP1","London Honor Oak Park","Urban Background",4.440875
-0.213492,51.52105,101,2020-05-11,16,"KC1","London N. Kensington","Urban Background",4.27675
-1.533119,52.28881,101,2020-05-11,17,"LEAM","Leamington Spa","Urban Background",4.41433333333333
-7.900328,54.43951,101,2020-05-11,18,"LN","Lough Navar","Rural Background",2.35858333333333
1.302686,52.614823,101,2020-05-11,19,"NO12","Norwich Lakenfields","Urban Background",4.41025
-1.146447,52.95473,101,2020-05-11,20,"NOTT","Nottingham Centre","Urban Background",5.06479166666667
-1.260278,51.744806,101,2020-05-11,21,"OX8","Oxford St Ebbes","Urban Background",4.13616666666667
-2.680353,53.76559,101,2020-05-11,22,"PRES","Preston","Urban Background",3.90533333333333
0.634889,51.45617,101,2020-05-11,23,"ROCH","Rochester Stoke","Rural Background",4.88795833333333
0.678331,51.544166,101,2020-05-11,24,"SEND","Southend-on-Sea","Urban Background",4.504625
-1.478096,53.378622,101,2020-05-11,25,"SHDG","Sheffield Devonshire Green","Urban Background",5.19458333333333
-1.395757,50.908173,101,2020-05-11,26,"SOUT","Southampton Centre","Urban Background",4.67675
-1.406878,54.88361,101,2020-05-11,27,"SUN2","Sunderland Silksworth","Urban Background",5.28404166666667
-3.022722,53.37287,101,2020-05-11,28,"TRAN","Wirral Tranmere","Urban Background",3.65454166666667
-2.638139,53.54914,101,2020-05-11,29,"WIG5","Wigan Centre","Urban Background",4.11258333333333
-3.002829,53.042282,101,2020-05-11,30,"WREX","Wrexham","Urban Traffic",4.54504166666667
-2.094278,57.15736,102,2020-05-12,1,"ABD","Aberdeen","Urban Background",2.43720833333333
-3.2429,55.79216,102,2020-05-12,2,"ACTH","Auchencorth Moss","Rural Background",2.27104166666667
-5.928833,54.59965,102,2020-05-12,3,"BEL2","Belfast Centre","Urban Background",3.79716666666667
-1.874978,52.476145,102,2020-05-12,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",5.84516666666667
-3.007175,53.80489,102,2020-05-12,5,"BLC2","Blackpool Marton","Urban Background",4.57645833333333
-1.918235,52.481346,102,2020-05-12,6,"BMLD","Birmingham Ladywood","Urban Background",5.51795833333333
-1.454946,53.244131,102,2020-05-12,7,"CHLG","Chesterfield Loundsley Green","Urban Background",4.30625
-1.456928,53.231751,102,2020-05-12,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.70333333333333
-1.560189,52.411628,102,2020-05-12,9,"COAL","Coventry Allesley","Urban Background",5.51404166666667
-2.334139,53.48481,102,2020-05-12,10,"ECCL","Salford Eccles","Urban Background",7.35945833333333
-3.182186,55.945589,102,2020-05-12,11,"ED3","Edinburgh St Leonards","Urban Background",2.58158333333333
-4.238214,55.860936,102,2020-05-12,12,"GHSR","Glasgow High Street","Urban Traffic",2.966875
-4.734421,55.944079,102,2020-05-12,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.27654166666667
-4.243631,55.865782,102,2020-05-12,14,"GLKP","Glasgow Townhead","Urban Background",2.76345833333333
-0.037418,51.449674,102,2020-05-12,15,"HP1","London Honor Oak Park","Urban Background",4.762125
-0.213492,51.52105,102,2020-05-12,16,"KC1","London N. Kensington","Urban Background",4.96175
-1.533119,52.28881,102,2020-05-12,17,"LEAM","Leamington Spa","Urban Background",5.05404166666667
-7.900328,54.43951,102,2020-05-12,18,"LN","Lough Navar","Rural Background",2.73495833333333
1.302686,52.614823,102,2020-05-12,19,"NO12","Norwich Lakenfields","Urban Background",5.077625
-1.146447,52.95473,102,2020-05-12,20,"NOTT","Nottingham Centre","Urban Background",6.655
-1.260278,51.744806,102,2020-05-12,21,"OX8","Oxford St Ebbes","Urban Background",4.85266666666667
-2.680353,53.76559,102,2020-05-12,22,"PRES","Preston","Urban Background",5.19175
0.634889,51.45617,102,2020-05-12,23,"ROCH","Rochester Stoke","Rural Background",5.11208333333333
0.678331,51.544166,102,2020-05-12,24,"SEND","Southend-on-Sea","Urban Background",5.61320833333333
-1.478096,53.378622,102,2020-05-12,25,"SHDG","Sheffield Devonshire Green","Urban Background",5.45604166666667
-1.395757,50.908173,102,2020-05-12,26,"SOUT","Southampton Centre","Urban Background",4.71404166666667
-1.406878,54.88361,102,2020-05-12,27,"SUN2","Sunderland Silksworth","Urban Background",4.28270833333333
-3.022722,53.37287,102,2020-05-12,28,"TRAN","Wirral Tranmere","Urban Background",4.209875
-2.638139,53.54914,102,2020-05-12,29,"WIG5","Wigan Centre","Urban Background",5.91495833333333
-3.002829,53.042282,102,2020-05-12,30,"WREX","Wrexham","Urban Traffic",3.94845833333333
-2.094278,57.15736,103,2020-05-13,1,"ABD","Aberdeen","Urban Background",2.43516666666667
-3.2429,55.79216,103,2020-05-13,2,"ACTH","Auchencorth Moss","Rural Background",2.26716666666667
-5.928833,54.59965,103,2020-05-13,3,"BEL2","Belfast Centre","Urban Background",2.7005
-1.874978,52.476145,103,2020-05-13,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.69345833333333
-3.007175,53.80489,103,2020-05-13,5,"BLC2","Blackpool Marton","Urban Background",2.95895833333333
-1.918235,52.481346,103,2020-05-13,6,"BMLD","Birmingham Ladywood","Urban Background",4.11366666666667
-1.454946,53.244131,103,2020-05-13,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.41391666666667
-1.456928,53.231751,103,2020-05-13,8,"CHS7","Chesterfield Roadside","Urban Traffic",3.90729166666667
-1.560189,52.411628,103,2020-05-13,9,"COAL","Coventry Allesley","Urban Background",4.39666666666667
-2.334139,53.48481,103,2020-05-13,10,"ECCL","Salford Eccles","Urban Background",3.7805
-3.182186,55.945589,103,2020-05-13,11,"ED3","Edinburgh St Leonards","Urban Background",2.62870833333333
-4.238214,55.860936,103,2020-05-13,12,"GHSR","Glasgow High Street","Urban Traffic",2.92754166666667
-4.734421,55.944079,103,2020-05-13,13,"GKA8","Greenock A8 Roadside","Urban Traffic",2.27608333333333
-4.243631,55.865782,103,2020-05-13,14,"GLKP","Glasgow Townhead","Urban Background",2.723125
-0.037418,51.449674,103,2020-05-13,15,"HP1","London Honor Oak Park","Urban Background",4.47825
-0.213492,51.52105,103,2020-05-13,16,"KC1","London N. Kensington","Urban Background",4.36416666666667
-1.533119,52.28881,103,2020-05-13,17,"LEAM","Leamington Spa","Urban Background",4.205
-7.900328,54.43951,103,2020-05-13,18,"LN","Lough Navar","Rural Background",2.420375
1.302686,52.614823,103,2020-05-13,19,"NO12","Norwich Lakenfields","Urban Background",3.46708333333333
-1.146447,52.95473,103,2020-05-13,20,"NOTT","Nottingham Centre","Urban Background",3.69108333333333
-1.260278,51.744806,103,2020-05-13,21,"OX8","Oxford St Ebbes","Urban Background",3.83158333333333
-2.680353,53.76559,103,2020-05-13,22,"PRES","Preston","Urban Background",3.73125
0.634889,51.45617,103,2020-05-13,23,"ROCH","Rochester Stoke","Rural Background",5.32425
0.678331,51.544166,103,2020-05-13,24,"SEND","Southend-on-Sea","Urban Background",4.738625
-1.478096,53.378622,103,2020-05-13,25,"SHDG","Sheffield Devonshire Green","Urban Background",4.60591666666667
-1.395757,50.908173,103,2020-05-13,26,"SOUT","Southampton Centre","Urban Background",5.46095833333333
-1.406878,54.88361,103,2020-05-13,27,"SUN2","Sunderland Silksworth","Urban Background",3.66154166666667
-3.022722,53.37287,103,2020-05-13,28,"TRAN","Wirral Tranmere","Urban Background",3.00116666666667
-2.638139,53.54914,103,2020-05-13,29,"WIG5","Wigan Centre","Urban Background",3.17020833333333
-3.002829,53.042282,103,2020-05-13,30,"WREX","Wrexham","Urban Traffic",4.08704166666667
-2.094278,57.15736,104,2020-05-14,1,"ABD","Aberdeen","Urban Background",1.57925
-3.2429,55.79216,104,2020-05-14,2,"ACTH","Auchencorth Moss","Rural Background",1.71483333333333
-5.928833,54.59965,104,2020-05-14,3,"BEL2","Belfast Centre","Urban Background",3.42966666666667
-1.874978,52.476145,104,2020-05-14,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",5.65841666666667
-3.007175,53.80489,104,2020-05-14,5,"BLC2","Blackpool Marton","Urban Background",4.22070833333333
-1.918235,52.481346,104,2020-05-14,6,"BMLD","Birmingham Ladywood","Urban Background",5.19070833333333
-1.454946,53.244131,104,2020-05-14,7,"CHLG","Chesterfield Loundsley Green","Urban Background",4.79758333333333
-1.456928,53.231751,104,2020-05-14,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.7445
-1.560189,52.411628,104,2020-05-14,9,"COAL","Coventry Allesley","Urban Background",4.92341666666667
-2.334139,53.48481,104,2020-05-14,10,"ECCL","Salford Eccles","Urban Background",5.69679166666667
-3.182186,55.945589,104,2020-05-14,11,"ED3","Edinburgh St Leonards","Urban Background",2.224875
-4.238214,55.860936,104,2020-05-14,12,"GHSR","Glasgow High Street","Urban Traffic",3.47483333333333
-4.734421,55.944079,104,2020-05-14,13,"GKA8","Greenock A8 Roadside","Urban Traffic",2.28433333333333
-4.243631,55.865782,104,2020-05-14,14,"GLKP","Glasgow Townhead","Urban Background",3.17316666666667
-0.037418,51.449674,104,2020-05-14,15,"HP1","London Honor Oak Park","Urban Background",3.56329166666667
-0.213492,51.52105,104,2020-05-14,16,"KC1","London N. Kensington","Urban Background",3.44541666666667
-1.533119,52.28881,104,2020-05-14,17,"LEAM","Leamington Spa","Urban Background",4.514625
-7.900328,54.43951,104,2020-05-14,18,"LN","Lough Navar","Rural Background",1.74441666666667
1.302686,52.614823,104,2020-05-14,19,"NO12","Norwich Lakenfields","Urban Background",2.66016666666667
-1.146447,52.95473,104,2020-05-14,20,"NOTT","Nottingham Centre","Urban Background",5.44325
-1.260278,51.744806,104,2020-05-14,21,"OX8","Oxford St Ebbes","Urban Background",4.19425
-2.680353,53.76559,104,2020-05-14,22,"PRES","Preston","Urban Background",6.534
0.634889,51.45617,104,2020-05-14,23,"ROCH","Rochester Stoke","Rural Background",3.339375
0.678331,51.544166,104,2020-05-14,24,"SEND","Southend-on-Sea","Urban Background",3.34808333333333
-1.478096,53.378622,104,2020-05-14,25,"SHDG","Sheffield Devonshire Green","Urban Background",5.481625
-1.395757,50.908173,104,2020-05-14,26,"SOUT","Southampton Centre","Urban Background",4.61379166666667
-1.406878,54.88361,104,2020-05-14,27,"SUN2","Sunderland Silksworth","Urban Background",3.48670833333333
-3.022722,53.37287,104,2020-05-14,28,"TRAN","Wirral Tranmere","Urban Background",3.97125
-2.638139,53.54914,104,2020-05-14,29,"WIG5","Wigan Centre","Urban Background",5.49820833333333
-3.002829,53.042282,104,2020-05-14,30,"WREX","Wrexham","Urban Traffic",4.1735
-2.094278,57.15736,105,2020-05-15,1,"ABD","Aberdeen","Urban Background",2.20808333333333
-3.2429,55.79216,105,2020-05-15,2,"ACTH","Auchencorth Moss","Rural Background",1.96345833333333
-5.928833,54.59965,105,2020-05-15,3,"BEL2","Belfast Centre","Urban Background",3.70975
-1.874978,52.476145,105,2020-05-15,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",5.72425
-3.007175,53.80489,105,2020-05-15,5,"BLC2","Blackpool Marton","Urban Background",3.59279166666667
-1.918235,52.481346,105,2020-05-15,6,"BMLD","Birmingham Ladywood","Urban Background",5.235875
-1.454946,53.244131,105,2020-05-15,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.52016666666667
-1.456928,53.231751,105,2020-05-15,8,"CHS7","Chesterfield Roadside","Urban Traffic",3.67429166666667
-1.560189,52.411628,105,2020-05-15,9,"COAL","Coventry Allesley","Urban Background",5.95716666666667
-2.334139,53.48481,105,2020-05-15,10,"ECCL","Salford Eccles","Urban Background",6.54883333333333
-3.182186,55.945589,105,2020-05-15,11,"ED3","Edinburgh St Leonards","Urban Background",2.50291666666667
-4.238214,55.860936,105,2020-05-15,12,"GHSR","Glasgow High Street","Urban Traffic",3.06308333333333
-4.734421,55.944079,105,2020-05-15,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.14779166666667
-4.243631,55.865782,105,2020-05-15,14,"GLKP","Glasgow Townhead","Urban Background",2.75354166666667
-0.037418,51.449674,105,2020-05-15,15,"HP1","London Honor Oak Park","Urban Background",6.31595833333333
-0.213492,51.52105,105,2020-05-15,16,"KC1","London N. Kensington","Urban Background",6.19104166666667
-1.533119,52.28881,105,2020-05-15,17,"LEAM","Leamington Spa","Urban Background",5.29575
-7.900328,54.43951,105,2020-05-15,18,"LN","Lough Navar","Rural Background",1.51033333333333
1.302686,52.614823,105,2020-05-15,19,"NO12","Norwich Lakenfields","Urban Background",5.32625
-1.146447,52.95473,105,2020-05-15,20,"NOTT","Nottingham Centre","Urban Background",4.923375
-1.260278,51.744806,105,2020-05-15,21,"OX8","Oxford St Ebbes","Urban Background",4.47620833333333
-2.680353,53.76559,105,2020-05-15,22,"PRES","Preston","Urban Background",4.40645833333333
0.634889,51.45617,105,2020-05-15,23,"ROCH","Rochester Stoke","Rural Background",3.56141666666667
0.678331,51.544166,105,2020-05-15,24,"SEND","Southend-on-Sea","Urban Background",3.43066666666667
-1.478096,53.378622,105,2020-05-15,25,"SHDG","Sheffield Devonshire Green","Urban Background",4.91941666666667
-1.395757,50.908173,105,2020-05-15,26,"SOUT","Southampton Centre","Urban Background",10.0530833333333
-1.406878,54.88361,105,2020-05-15,27,"SUN2","Sunderland Silksworth","Urban Background",2.622
-3.022722,53.37287,105,2020-05-15,28,"TRAN","Wirral Tranmere","Urban Background",3.05420833333333
-2.638139,53.54914,105,2020-05-15,29,"WIG5","Wigan Centre","Urban Background",3.55158333333333
-3.002829,53.042282,105,2020-05-15,30,"WREX","Wrexham","Urban Traffic",3.09558333333333
-2.094278,57.15736,106,2020-05-16,1,"ABD","Aberdeen","Urban Background",2.06475
-3.2429,55.79216,106,2020-05-16,2,"ACTH","Auchencorth Moss","Rural Background",2.27391666666667
-5.928833,54.59965,106,2020-05-16,3,"BEL2","Belfast Centre","Urban Background",4.62070833333333
-1.874978,52.476145,106,2020-05-16,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.3445
-3.007175,53.80489,106,2020-05-16,5,"BLC2","Blackpool Marton","Urban Background",4.00275
-1.918235,52.481346,106,2020-05-16,6,"BMLD","Birmingham Ladywood","Urban Background",4.20408333333333
-1.454946,53.244131,106,2020-05-16,7,"CHLG","Chesterfield Loundsley Green","Urban Background",4.70220833333333
-1.456928,53.231751,106,2020-05-16,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.81429166666667
-1.560189,52.411628,106,2020-05-16,9,"COAL","Coventry Allesley","Urban Background",5.603375
-2.334139,53.48481,106,2020-05-16,10,"ECCL","Salford Eccles","Urban Background",5.94041666666667
-3.182186,55.945589,106,2020-05-16,11,"ED3","Edinburgh St Leonards","Urban Background",2.84195833333333
-4.238214,55.860936,106,2020-05-16,12,"GHSR","Glasgow High Street","Urban Traffic",2.959
-4.734421,55.944079,106,2020-05-16,13,"GKA8","Greenock A8 Roadside","Urban Traffic",2.60575
-4.243631,55.865782,106,2020-05-16,14,"GLKP","Glasgow Townhead","Urban Background",2.69458333333333
-0.037418,51.449674,106,2020-05-16,15,"HP1","London Honor Oak Park","Urban Background",6.89470833333333
-0.213492,51.52105,106,2020-05-16,16,"KC1","London N. Kensington","Urban Background",5.14441666666667
-1.533119,52.28881,106,2020-05-16,17,"LEAM","Leamington Spa","Urban Background",4.20704166666667
-7.900328,54.43951,106,2020-05-16,18,"LN","Lough Navar","Rural Background",2.816375
1.302686,52.614823,106,2020-05-16,19,"NO12","Norwich Lakenfields","Urban Background",8.06608333333333
-1.146447,52.95473,106,2020-05-16,20,"NOTT","Nottingham Centre","Urban Background",6.09283333333333
-1.260278,51.744806,106,2020-05-16,21,"OX8","Oxford St Ebbes","Urban Background",3.68325
-2.680353,53.76559,106,2020-05-16,22,"PRES","Preston","Urban Background",3.9505
0.634889,51.45617,106,2020-05-16,23,"ROCH","Rochester Stoke","Rural Background",6.67554166666667
0.678331,51.544166,106,2020-05-16,24,"SEND","Southend-on-Sea","Urban Background",5.54058333333333
-1.478096,53.378622,106,2020-05-16,25,"SHDG","Sheffield Devonshire Green","Urban Background",4.55379166666667
-1.395757,50.908173,106,2020-05-16,26,"SOUT","Southampton Centre","Urban Background",6.18116666666667
-1.406878,54.88361,106,2020-05-16,27,"SUN2","Sunderland Silksworth","Urban Background",3.18408333333333
-3.022722,53.37287,106,2020-05-16,28,"TRAN","Wirral Tranmere","Urban Background",3.044375
-2.638139,53.54914,106,2020-05-16,29,"WIG5","Wigan Centre","Urban Background",3.78341666666667
-3.002829,53.042282,106,2020-05-16,30,"WREX","Wrexham","Urban Traffic",2.96479166666667
-2.094278,57.15736,107,2020-05-17,1,"ABD","Aberdeen","Urban Background",3.62529166666667
-3.2429,55.79216,107,2020-05-17,2,"ACTH","Auchencorth Moss","Rural Background",2.165875
-5.928833,54.59965,107,2020-05-17,3,"BEL2","Belfast Centre","Urban Background",5.26729166666667
